relevant	avg_tag_in_li	depth	number_bold	number_br	number_div	number_img	number_links	number_p	number_relevants	number_row	relevants_ratio
0.0	15.83	6.0	0.0	0.0	29.0	6.0	23.0	0.0	8.0	6.0	0.16
0.0	2.0	3.0	0.0	0.0	0.0	22.0	22.0	0.0	0.0	22.0	0.0
0.0	14.0	7.0	0.0	0.0	12.0	2.0	4.0	0.0	5.0	2.0	0.24
0.0	15.0	6.0	0.0	0.0	26.0	6.0	24.0	0.0	14.0	6.0	0.18
0.0	9.75	9.0	0.0	0.0	97.0	0.0	53.0	0.0	49.0	72.0	0.43
0.0	14.71	7.0	0.0	0.0	40.0	7.0	19.0	0.0	12.0	7.0	0.13
0.0	17.6	14.0	0.0	0.0	30.0	15.0	11.0	15.0	44.0	10.0	0.18
0.0	14.83	6.0	0.0	0.0	28.0	6.0	20.0	0.0	16.0	6.0	0.24
0.0	18.17	7.0	0.0	0.0	31.0	6.0	25.0	0.0	10.0	6.0	0.14
0.0	17.8	5.0	0.0	0.0	17.0	0.0	7.0	13.0	72.0	5.0	0.21
0.0	18.0	7.0	0.0	0.0	15.0	6.0	6.0	0.0	5.0	3.0	0.1
0.0	19.25	9.0	0.0	0.0	28.0	4.0	20.0	0.0	15.0	4.0	0.21
0.0	12.0	5.0	0.0	0.0	83.0	12.0	36.0	0.0	24.0	12.0	0.2
0.0	27.94	8.0	0.0	0.0	238.0	17.0	34.0	0.0	7.0	17.0	0.09
0.0	2.0	2.0	8.0	8.0	0.0	0.0	0.0	0.0	36.0	8.0	0.23
0.0	22.0	7.0	0.0	0.0	42.0	14.0	21.0	0.0	16.0	7.0	0.14
0.0	18.75	10.0	0.0	0.0	27.0	4.0	19.0	0.0	14.0	4.0	0.23
0.0	27.0	10.0	0.0	0.0	71.0	7.0	14.0	0.0	15.0	7.0	0.23
0.0	17.7	7.0	0.0	0.0	56.0	10.0	27.0	0.0	28.0	10.0	0.17
0.0	5.71	10.0	0.0	2.0	9.0	2.0	316.0	0.0	19.0	361.0	0.05
0.0	4.31	6.0	0.0	0.0	157.0	63.0	100.0	0.0	40.0	264.0	0.16
0.0	5.0	4.0	0.0	0.0	8.0	0.0	8.0	0.0	7.0	8.0	0.39
0.0	15.67	7.0	0.0	6.0	12.0	3.0	9.0	0.0	2.0	3.0	0.07
0.0	10.0	5.0	0.0	0.0	36.0	6.0	6.0	0.0	7.0	6.0	0.16
0.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0	0.25
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.14
0.0	2.0	3.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	5.0	0.0
0.0	0.8	6.0	26.0	8.0	3.0	2.0	10.0	4.0	39.0	25.0	0.24
0.0	4.45	6.0	0.0	0.0	153.0	67.0	100.0	0.0	23.0	268.0	0.13
0.0	13.33	7.0	0.0	0.0	32.0	6.0	12.0	0.0	13.0	6.0	0.25
0.0	21.67	9.0	0.0	0.0	21.0	3.0	15.0	0.0	8.0	3.0	0.17
0.0	13.83	7.0	0.0	0.0	35.0	6.0	12.0	0.0	10.0	6.0	0.24
0.0	14.67	6.0	0.0	0.0	29.0	6.0	22.0	0.0	12.0	6.0	0.19
0.0	27.0	11.0	0.0	0.0	11.0	1.0	4.0	0.0	6.0	1.0	0.16
0.0	19.8	7.0	0.0	0.0	60.0	10.0	30.0	0.0	30.0	10.0	0.17
0.0	8.33	8.0	0.0	0.0	7.0	1.0	2.0	0.0	3.0	3.0	0.21
0.0	14.8	5.0	0.0	0.0	15.0	0.0	5.0	12.0	27.0	5.0	0.23
0.0	26.62	11.0	0.0	0.0	570.0	48.0	139.0	2.0	109.0	48.0	0.14
0.0	19.86	7.0	0.0	0.0	40.0	14.0	19.0	0.0	20.0	7.0	0.18
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	10.0	0.16
0.0	26.25	11.0	0.0	0.0	90.0	8.0	16.0	0.0	13.0	8.0	0.16
0.0	17.17	6.0	0.0	0.0	32.0	6.0	25.0	0.0	13.0	6.0	0.14
0.0	30.0	8.0	0.0	0.0	240.0	15.0	30.0	0.0	15.0	15.0	0.16
0.0	18.2	7.0	0.0	0.0	29.0	5.0	14.0	0.0	12.0	5.0	0.16
0.0	18.2	7.0	0.0	0.0	57.0	10.0	27.0	0.0	26.0	10.0	0.14
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	10.0	0.23
0.0	8.43	5.0	0.0	0.0	36.0	7.0	7.0	0.0	13.0	7.0	0.19
0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	0.23
0.0	14.2	6.0	0.0	0.0	24.0	5.0	18.0	0.0	15.0	5.0	0.21
0.0	20.0	7.0	2.0	0.0	4.0	1.0	4.0	2.0	12.0	1.0	0.39
0.0	16.6	7.0	0.0	0.0	27.0	5.0	12.0	0.0	15.0	5.0	0.2
0.0	18.83	7.0	0.0	0.0	33.0	6.0	26.0	0.0	13.0	6.0	0.17
0.0	13.0	6.0	0.0	0.0	27.0	6.0	18.0	0.0	17.0	6.0	0.18
0.0	14.17	6.0	0.0	0.0	28.0	6.0	22.0	0.0	9.0	6.0	0.13
0.0	31.04	11.0	0.0	0.0	611.0	48.0	178.0	5.0	112.0	48.0	0.14
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	0.11
0.0	5.96	7.0	0.0	0.0	0.0	0.0	56.0	0.0	22.0	56.0	0.32
0.0	12.33	7.0	0.0	0.0	15.0	3.0	3.0	3.0	15.0	3.0	0.24
0.0	3.0	3.0	0.0	0.0	17.0	0.0	17.0	0.0	8.0	17.0	0.31
0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
0.0	1.86	3.0	0.0	0.0	6.0	0.0	7.0	0.0	2.0	7.0	0.25
0.0	17.4	5.0	0.0	0.0	15.0	0.0	6.0	13.0	33.0	5.0	0.15
0.0	18.0	6.0	0.0	0.0	7.0	1.0	5.0	0.0	2.0	1.0	0.11
0.0	30.0	8.0	0.0	0.0	288.0	18.0	36.0	0.0	15.0	18.0	0.16
0.0	10.0	5.0	0.0	0.0	24.0	4.0	4.0	0.0	7.0	4.0	0.15
0.0	18.0	7.0	0.0	0.0	57.0	10.0	27.0	0.0	22.0	10.0	0.15
0.0	9.29	5.0	0.0	0.0	38.0	7.0	7.0	0.0	13.0	7.0	0.19
0.0	0.75	3.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	4.0	0.17
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.24
0.0	14.6	5.0	0.0	0.0	15.0	0.0	9.0	10.0	83.0	5.0	0.16
0.0	15.2	6.0	0.0	0.0	25.0	5.0	20.0	0.0	10.0	5.0	0.16
0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	2.0	0.62
0.0	16.0	6.0	0.0	0.0	28.0	6.0	24.0	0.0	5.0	6.0	0.07
0.0	4.0	4.0	0.0	0.0	5.0	5.0	5.0	5.0	4.0	5.0	0.5
0.0	16.67	7.0	0.0	0.0	31.0	6.0	25.0	0.0	18.0	6.0	0.26
0.0	18.0	7.0	0.0	0.0	58.0	10.0	28.0	0.0	21.0	10.0	0.13
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.12
0.0	2.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	8.0	0.27
0.0	8.33	8.0	0.0	0.0	42.0	6.0	12.0	0.0	7.0	18.0	0.14
0.0	12.0	5.0	0.0	0.0	48.0	8.0	8.0	0.0	13.0	8.0	0.18
0.0	15.8	5.0	0.0	0.0	15.0	0.0	9.0	11.0	54.0	5.0	0.14
0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	6.0	0.17
0.0	18.08	14.0	0.0	0.0	42.0	21.0	12.0	15.0	47.0	12.0	0.19
0.0	21.29	7.0	0.0	0.0	42.0	7.0	24.0	0.0	23.0	7.0	0.17
0.0	21.5	9.0	0.0	0.0	14.0	2.0	10.0	0.0	4.0	2.0	0.1
0.0	9.68	9.0	0.0	0.0	93.0	0.0	49.0	0.0	45.0	68.0	0.39
0.0	21.0	9.0	0.0	0.0	21.0	3.0	15.0	0.0	10.0	3.0	0.24
0.0	9.0	6.0	0.0	0.0	4.0	1.0	2.0	0.0	4.0	1.0	0.21
0.0	15.33	7.0	0.0	0.0	28.0	6.0	22.0	0.0	14.0	6.0	0.24
0.0	14.5	6.0	0.0	0.0	26.0	6.0	24.0	0.0	17.0	6.0	0.22
0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.08
0.0	2.0	3.0	0.0	0.0	0.0	19.0	19.0	0.0	0.0	19.0	0.0
0.0	17.6	7.0	0.0	0.0	57.0	10.0	27.0	0.0	28.0	10.0	0.16
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	11.0	0.26
0.0	23.0	8.0	0.0	0.0	63.0	7.0	14.0	0.0	10.0	7.0	0.19
0.0	5.8	7.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	10.0	0.0
0.0	14.5	6.0	0.0	0.0	29.0	6.0	24.0	0.0	10.0	6.0	0.17
0.0	15.5	10.0	0.0	0.0	9.0	0.0	1.0	0.0	13.0	2.0	0.28
0.0	20.33	11.0	3.0	0.0	18.0	0.0	5.0	0.0	17.0	3.0	0.31
0.0	33.43	11.0	0.0	0.0	78.0	7.0	14.0	0.0	12.0	7.0	0.18
0.0	10.0	5.0	0.0	0.0	36.0	6.0	6.0	0.0	14.0	6.0	0.2
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0.0	0.0	9.0	0.0	0.0	12.0	1.0	2.0	0.0	4.0	0.0	0.27
0.0	13.67	6.0	0.0	0.0	28.0	6.0	22.0	0.0	14.0	6.0	0.19
0.0	20.0	7.0	0.0	0.0	30.0	5.0	15.0	0.0	25.0	5.0	0.2
0.0	2.0	2.0	10.0	10.0	0.0	0.0	0.0	0.0	49.0	10.0	0.23
0.0	17.67	6.0	0.0	0.0	32.0	6.0	25.0	0.0	4.0	6.0	0.05
0.0	5.8	3.0	0.0	0.0	9.0	0.0	0.0	10.0	0.0	5.0	0.0
0.0	15.17	6.0	0.0	0.0	28.0	6.0	22.0	0.0	22.0	6.0	0.25
0.0	3.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0	1.0	0.23
0.0	17.0	5.0	0.0	0.0	15.0	0.0	6.0	13.0	38.0	5.0	0.15
0.0	17.6	7.0	0.0	0.0	57.0	10.0	27.0	0.0	23.0	10.0	0.16
0.0	17.6	5.0	0.0	0.0	15.0	0.0	5.0	13.0	37.0	5.0	0.2
0.0	19.75	9.0	0.0	0.0	26.0	4.0	20.0	0.0	10.0	4.0	0.13
0.0	24.0	9.0	0.0	0.0	8.0	1.0	6.0	0.0	4.0	1.0	0.19
0.0	5.0	4.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	1.0	0.5
0.0	17.0	7.0	6.0	0.0	12.0	3.0	12.0	6.0	8.0	3.0	0.24
0.0	19.86	7.0	0.0	0.0	69.0	7.0	28.0	0.0	14.0	7.0	0.18
0.0	19.6	7.0	0.0	0.0	27.0	10.0	12.0	0.0	18.0	5.0	0.19
0.0	5.5	3.0	1.0	0.0	1.0	0.0	2.0	0.0	16.0	2.0	0.31
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	10.0	0.32
0.0	5.0	6.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	4.0	0.0
0.0	16.8	5.0	0.0	0.0	17.0	0.0	5.0	12.0	40.0	5.0	0.17
0.0	9.82	9.0	0.0	0.0	101.0	0.0	57.0	0.0	49.0	76.0	0.43
0.0	15.67	6.0	0.0	0.0	29.0	6.0	22.0	0.0	7.0	6.0	0.1
0.0	0.3	3.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	10.0	0.17
0.0	14.6	5.0	0.0	0.0	15.0	0.0	6.0	11.0	31.0	5.0	0.17
0.0	14.6	5.0	0.0	0.0	15.0	0.0	6.0	11.0	30.0	5.0	0.13
0.0	14.0	6.0	0.0	0.0	12.0	3.0	12.0	0.0	6.0	3.0	0.14
0.0	13.8	5.0	0.0	0.0	15.0	0.0	7.0	10.0	40.0	5.0	0.16
0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	11.0	0.07
0.0	18.4	7.0	0.0	0.0	26.0	5.0	21.0	0.0	17.0	5.0	0.22
0.0	17.57	7.0	0.0	0.0	40.0	7.0	19.0	0.0	12.0	7.0	0.12
0.0	14.0	6.0	0.0	0.0	27.0	6.0	24.0	0.0	9.0	6.0	0.14
0.0	17.8	7.0	0.0	0.0	58.0	10.0	28.0	0.0	25.0	10.0	0.16
0.0	19.57	7.0	0.0	0.0	40.0	14.0	19.0	0.0	11.0	7.0	0.09
0.0	17.0	5.0	0.0	0.0	17.0	0.0	5.0	13.0	34.0	5.0	0.18
0.0	3.0	5.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	0.25
0.0	30.0	8.0	0.0	0.0	224.0	14.0	28.0	0.0	13.0	14.0	0.19
0.0	16.29	7.0	0.0	0.0	38.0	7.0	17.0	0.0	15.0	7.0	0.13
0.0	2.0	2.0	5.0	5.0	0.0	0.0	0.0	0.0	26.0	5.0	0.21
0.0	13.71	7.0	0.0	0.0	36.0	7.0	15.0	0.0	4.0	7.0	0.07
0.0	13.8	7.0	0.0	0.0	29.0	5.0	10.0	0.0	13.0	5.0	0.3
0.0	19.6	7.0	0.0	0.0	30.0	5.0	15.0	0.0	13.0	5.0	0.15
0.0	5.73	9.0	2.0	0.0	10.0	14.0	13.0	0.0	0.0	15.0	0.0
0.0	17.0	6.0	0.0	0.0	30.0	6.0	24.0	0.0	10.0	6.0	0.16
0.0	18.0	9.0	0.0	0.0	14.0	2.0	10.0	0.0	7.0	2.0	0.25
0.0	13.0	5.0	0.0	0.0	9.0	0.0	3.0	6.0	28.0	3.0	0.21
0.0	21.75	9.0	0.0	0.0	28.0	4.0	20.0	0.0	9.0	4.0	0.13
0.0	12.25	11.0	0.0	0.0	16.0	0.0	0.0	0.0	6.0	4.0	0.17
0.0	0.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.4
0.0	30.0	8.0	0.0	0.0	64.0	4.0	8.0	0.0	16.0	4.0	0.35
0.0	15.0	5.0	2.0	6.0	4.0	1.0	0.0	2.0	0.0	1.0	0.0
0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.29
0.0	2.0	3.0	0.0	0.0	0.0	0.0	10.0	10.0	8.0	10.0	0.36
0.0	14.83	6.0	0.0	0.0	28.0	6.0	20.0	0.0	14.0	6.0	0.18
0.0	1.0	2.0	0.0	0.0	0.0	0.0	24.0	0.0	1.0	24.0	0.04
0.0	11.0	6.0	0.0	0.0	10.0	2.0	8.0	0.0	1.0	2.0	0.06
0.0	14.2	5.0	0.0	0.0	15.0	0.0	8.0	10.0	63.0	5.0	0.17
0.0	13.0	11.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	2.0	0.15
0.0	13.8	5.0	0.0	0.0	15.0	0.0	7.0	10.0	54.0	5.0	0.19
0.0	15.5	8.0	16.0	6.0	24.0	2.0	4.0	16.0	2.0	6.0	0.02
0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	3.0	0.28
0.0	19.2	7.0	0.0	0.0	30.0	5.0	15.0	0.0	24.0	5.0	0.2
0.0	18.8	5.0	0.0	0.0	15.0	0.0	6.0	15.0	40.0	5.0	0.17
0.0	16.5	7.0	0.0	0.0	30.0	6.0	24.0	0.0	16.0	6.0	0.22
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	9.0	0.26
0.0	18.8	7.0	0.0	0.0	29.0	5.0	14.0	0.0	15.0	5.0	0.17
0.0	14.0	6.0	0.0	0.0	9.0	2.0	8.0	0.0	7.0	2.0	0.22
0.0	21.33	14.0	0.0	0.0	26.0	3.0	7.0	15.0	59.0	6.0	0.19
0.0	21.5	9.0	0.0	0.0	14.0	2.0	10.0	0.0	10.0	2.0	0.21
0.0	11.5	11.0	0.0	0.0	8.0	0.0	0.0	0.0	3.0	2.0	0.27
0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	0.32
0.0	18.86	7.0	0.0	0.0	40.0	7.0	19.0	0.0	18.0	7.0	0.14
0.0	2.0	2.0	6.0	6.0	0.0	0.0	0.0	0.0	34.0	6.0	0.22
0.0	27.77	11.0	0.0	0.0	560.0	48.0	149.0	4.0	93.0	48.0	0.12
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	11.0	0.2
0.0	15.5	6.0	0.0	0.0	30.0	6.0	24.0	0.0	23.0	6.0	0.25
0.0	16.71	7.0	0.0	0.0	42.0	7.0	21.0	0.0	17.0	7.0	0.2
0.0	13.0	5.0	0.0	0.0	15.0	0.0	5.0	10.0	40.0	5.0	0.18
0.0	15.0	5.0	0.0	0.0	3.0	0.0	1.0	2.0	1.0	1.0	0.11
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.21
0.0	17.5	7.0	0.0	0.0	30.0	6.0	24.0	0.0	10.0	6.0	0.14
0.0	17.71	7.0	0.0	0.0	40.0	7.0	19.0	0.0	22.0	7.0	0.16
0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.14
0.0	1.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	6.0	0.29
0.0	16.0	7.0	0.0	1.0	0.0	0.0	3.0	0.0	5.0	1.0	0.21
0.0	3.27	5.0	0.0	0.0	0.0	0.0	49.0	0.0	3.0	55.0	0.04
0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
0.0	8.33	8.0	0.0	0.0	49.0	7.0	14.0	0.0	5.0	21.0	0.09
0.0	1.5	2.0	2.0	1.0	0.0	0.0	0.0	0.0	27.0	2.0	0.24
0.0	12.0	7.0	0.0	0.0	20.0	4.0	4.0	4.0	14.0	4.0	0.24
0.0	17.5	7.0	0.0	0.0	30.0	6.0	24.0	0.0	17.0	6.0	0.24
0.0	31.81	11.0	0.0	0.0	624.0	48.0	176.0	9.0	107.0	48.0	0.14
0.0	16.5	6.0	0.0	0.0	29.0	6.0	24.0	0.0	10.0	6.0	0.15
0.0	12.0	7.0	0.0	0.0	20.0	4.0	4.0	4.0	11.0	4.0	0.18
0.0	20.64	11.0	0.0	0.0	85.0	8.0	16.0	0.0	16.0	11.0	0.24
0.0	12.0	7.0	0.0	0.0	45.0	9.0	9.0	9.0	17.0	9.0	0.19
0.0	1.08	3.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	13.0	0.0
0.0	0.75	2.0	0.0	0.0	0.0	0.0	9.0	0.0	14.0	12.0	0.74
0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
0.0	2.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
0.0	14.2	6.0	0.0	0.0	24.0	5.0	18.0	0.0	11.0	5.0	0.16
0.0	5.0	4.0	0.0	0.0	7.0	0.0	7.0	0.0	2.0	7.0	0.29
0.0	29.95	8.0	0.0	0.0	304.0	19.0	38.0	0.0	17.0	19.0	0.17
0.0	20.0	9.0	0.0	0.0	14.0	2.0	10.0	0.0	13.0	2.0	0.25
0.0	29.89	8.0	0.0	0.0	144.0	9.0	18.0	0.0	11.0	9.0	0.16
0.0	2.0	2.0	6.0	6.0	0.0	0.0	0.0	0.0	49.0	6.0	0.26
0.0	22.25	10.0	0.0	0.0	28.0	4.0	20.0	0.0	11.0	4.0	0.15
0.0	30.43	11.0	0.0	0.0	79.0	7.0	14.0	0.0	18.0	7.0	0.26
0.0	3.0	3.0	0.0	0.0	17.0	0.0	17.0	0.0	17.0	17.0	0.57
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	0.29
0.0	18.11	14.0	0.0	0.0	31.0	12.0	10.0	15.0	66.0	9.0	0.17
0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	0.43
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	7.0	0.34
0.0	11.57	11.0	0.0	0.0	84.0	8.0	16.0	0.0	10.0	21.0	0.15
0.0	20.0	7.0	0.0	0.0	60.0	10.0	30.0	0.0	15.0	10.0	0.1
0.0	19.5	9.0	0.0	0.0	26.0	4.0	20.0	0.0	20.0	4.0	0.29
0.0	2.0	3.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0	10.0	0.0
0.0	2.0	2.0	11.0	11.0	0.0	0.0	0.0	0.0	43.0	11.0	0.23
0.0	27.5	10.0	0.0	0.0	26.0	2.0	4.0	0.0	8.0	2.0	0.27
0.0	17.2	5.0	0.0	0.0	15.0	0.0	5.0	14.0	20.0	5.0	0.21
0.0	1.67	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	9.0	0.24
0.0	8.0	4.0	9.0	3.0	6.0	0.0	0.0	6.0	2.0	3.0	0.03
0.0	12.0	5.0	0.0	0.0	84.0	12.0	36.0	0.0	29.0	12.0	0.25
0.0	7.0	4.0	12.0	0.0	8.0	0.0	0.0	8.0	3.0	4.0	0.05
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.39
0.0	20.2	5.0	0.0	0.0	17.0	0.0	7.0	15.0	44.0	5.0	0.16
0.0	22.0	10.0	0.0	0.0	28.0	4.0	20.0	0.0	12.0	4.0	0.24
0.0	13.81	7.0	47.0	0.0	44.0	0.0	6.0	38.0	7.0	16.0	0.04
0.0	17.8	7.0	0.0	0.0	56.0	10.0	26.0	0.0	30.0	10.0	0.19
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	1.0	0.29
0.0	21.0	6.0	0.0	0.0	7.0	1.0	5.0	0.0	2.0	1.0	0.09
0.0	18.57	7.0	0.0	0.0	41.0	7.0	20.0	0.0	20.0	7.0	0.17
0.0	13.5	5.0	0.0	0.0	12.0	0.0	5.0	8.0	36.0	4.0	0.23
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	8.0	0.19
0.0	17.49	7.0	160.0	0.0	326.0	80.0	320.0	172.0	40.0	80.0	0.09
0.0	14.0	6.0	0.0	0.0	25.0	5.0	20.0	0.0	10.0	5.0	0.13
0.0	18.0	5.0	0.0	0.0	15.0	0.0	5.0	13.0	27.0	5.0	0.25
0.0	16.6	7.0	0.0	0.0	55.0	10.0	25.0	0.0	28.0	10.0	0.18
0.0	17.5	7.0	0.0	0.0	30.0	6.0	24.0	0.0	11.0	6.0	0.14
0.0	15.5	7.0	0.0	0.0	21.0	4.0	9.0	0.0	18.0	4.0	0.21
0.0	17.2	7.0	0.0	0.0	26.0	5.0	21.0	0.0	11.0	5.0	0.19
0.0	17.3	14.0	0.0	0.0	30.0	15.0	10.0	14.0	26.0	10.0	0.17
0.0	18.5	11.0	1.0	0.0	11.0	0.0	2.0	0.0	16.0	2.0	0.3
0.0	16.5	7.0	0.0	0.0	18.0	4.0	17.0	0.0	9.0	4.0	0.17
0.0	5.0	4.0	0.0	0.0	8.0	0.0	8.0	0.0	11.0	8.0	0.58
0.0	12.67	7.0	0.0	0.0	15.0	3.0	3.0	3.0	14.0	3.0	0.25
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.33
0.0	3.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	9.0	0.15
0.0	18.0	7.0	0.0	0.0	17.0	3.0	8.0	0.0	9.0	3.0	0.11
0.0	18.2	7.0	0.0	0.0	29.0	5.0	14.0	0.0	14.0	5.0	0.2
0.0	2.0	2.0	7.0	7.0	0.0	0.0	0.0	0.0	54.0	7.0	0.2
0.0	17.5	7.0	0.0	0.0	30.0	6.0	24.0	0.0	13.0	6.0	0.21
0.0	4.38	6.0	9.0	0.0	1.0	0.0	9.0	1.0	23.0	8.0	0.16
0.0	13.5	7.0	5.0	1.0	6.0	0.0	1.0	5.0	1.0	2.0	0.02
0.0	12.0	5.0	0.0	0.0	84.0	12.0	36.0	0.0	23.0	12.0	0.21
0.0	2.0	2.0	10.0	10.0	0.0	0.0	0.0	0.0	51.0	10.0	0.25
0.0	19.0	11.0	1.0	0.0	17.0	0.0	4.0	0.0	17.0	3.0	0.22
0.0	15.17	6.0	0.0	0.0	29.0	6.0	22.0	0.0	20.0	6.0	0.27
0.0	17.67	6.0	0.0	0.0	32.0	6.0	25.0	0.0	9.0	6.0	0.12
0.0	17.17	6.0	0.0	0.0	32.0	6.0	25.0	0.0	10.0	6.0	0.14
0.0	31.67	11.0	0.0	0.0	622.0	48.0	173.0	9.0	108.0	48.0	0.14
0.0	3.07	4.0	0.0	0.0	0.0	0.0	28.0	0.0	2.0	29.0	0.05
0.0	19.4	5.0	0.0	0.0	17.0	0.0	5.0	15.0	34.0	5.0	0.27
0.0	14.33	6.0	0.0	0.0	29.0	6.0	24.0	0.0	15.0	6.0	0.2
0.0	18.17	7.0	0.0	0.0	33.0	6.0	26.0	0.0	13.0	6.0	0.17
0.0	25.0	7.0	0.0	0.0	56.0	4.0	16.0	0.0	11.0	4.0	0.19
0.0	12.5	11.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0	2.0	0.19
0.0	18.0	9.0	0.0	0.0	13.0	2.0	10.0	0.0	5.0	2.0	0.12
0.0	18.38	11.0	0.0	0.0	95.0	8.0	16.0	0.0	17.0	16.0	0.21
0.0	13.67	11.0	0.0	0.0	12.0	0.0	2.0	0.0	5.0	3.0	0.17
0.0	17.0	6.0	0.0	0.0	25.0	5.0	20.0	0.0	17.0	5.0	0.25
0.0	16.67	5.0	0.0	0.0	9.0	0.0	3.0	7.0	19.0	3.0	0.14
0.0	21.33	9.0	0.0	0.0	21.0	3.0	15.0	0.0	12.0	3.0	0.19
0.0	21.0	6.0	0.0	0.0	7.0	1.0	4.0	0.0	4.0	1.0	0.16
0.0	15.0	13.0	0.0	2.0	10.0	2.0	0.0	0.0	1.0	2.0	0.14
0.0	19.14	7.0	0.0	0.0	42.0	7.0	21.0	0.0	24.0	7.0	0.16
0.0	16.67	6.0	0.0	0.0	32.0	6.0	25.0	0.0	11.0	6.0	0.14
0.0	16.5	6.0	0.0	0.0	29.0	6.0	24.0	0.0	13.0	6.0	0.12
0.0	15.4	6.0	0.0	0.0	24.0	5.0	18.0	0.0	11.0	5.0	0.14
0.0	28.89	11.0	0.0	0.0	86.0	8.0	16.0	0.0	17.0	9.0	0.25
0.0	15.67	6.0	0.0	0.0	29.0	6.0	22.0	0.0	14.0	6.0	0.21
0.0	15.17	6.0	0.0	0.0	29.0	6.0	22.0	0.0	8.0	6.0	0.1
0.0	12.5	7.0	0.0	0.0	10.0	2.0	2.0	2.0	12.0	2.0	0.23
0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.12
0.0	13.5	12.0	0.0	0.0	9.0	2.0	0.0	0.0	4.0	2.0	0.24
0.0	19.67	6.0	0.0	0.0	12.0	3.0	3.0	6.0	15.0	3.0	0.3
